none[0.4438]  arg1_node[0.5554]  arg2_node[0.0008]  arg1_node
none[0.9674]  arg1_node[0.0001]  arg2_node[0.0325]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9829]  arg1_node[0.0144]  arg2_node[0.0026]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0001]  arg2_node[0.0024]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.4372]  arg1_node[0.5286]  arg2_node[0.0343]  arg1_node
none[0.6538]  arg1_node[0.2120]  arg2_node[0.1343]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9810]  arg1_node[0.0128]  arg2_node[0.0062]  none
none[0.5270]  arg1_node[0.0075]  arg2_node[0.4656]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9728]  arg1_node[0.0006]  arg2_node[0.0266]  none
none[0.9861]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9861]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.1190]  arg1_node[0.8787]  arg2_node[0.0023]  arg1_node
none[0.9756]  arg1_node[0.0234]  arg2_node[0.0010]  none
none[0.9771]  arg1_node[0.0226]  arg2_node[0.0003]  none
none[0.0855]  arg1_node[0.0019]  arg2_node[0.9126]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9482]  arg1_node[0.0000]  arg2_node[0.0517]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9772]  arg1_node[0.0204]  arg2_node[0.0025]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9829]  arg1_node[0.0161]  arg2_node[0.0010]  none
none[0.1537]  arg1_node[0.6382]  arg2_node[0.2082]  arg1_node
none[0.9977]  arg1_node[0.0006]  arg2_node[0.0017]  none
none[0.4796]  arg1_node[0.5081]  arg2_node[0.0123]  arg1_node
none[0.9977]  arg1_node[0.0006]  arg2_node[0.0017]  none
none[0.3666]  arg1_node[0.0411]  arg2_node[0.5923]  arg2_node
none[0.9270]  arg1_node[0.0708]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0006]  arg2_node[0.0017]  none
none[0.9977]  arg1_node[0.0006]  arg2_node[0.0017]  none
none[0.9977]  arg1_node[0.0006]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0008]  arg2_node[0.0023]  none
none[0.7006]  arg1_node[0.0308]  arg2_node[0.2686]  none
none[0.9829]  arg1_node[0.0161]  arg2_node[0.0010]  none
none[0.9701]  arg1_node[0.0000]  arg2_node[0.0299]  none
none[0.9929]  arg1_node[0.0000]  arg2_node[0.0071]  none
none[0.9929]  arg1_node[0.0000]  arg2_node[0.0071]  none
none[0.9903]  arg1_node[0.0000]  arg2_node[0.0097]  none
none[0.0540]  arg1_node[0.9370]  arg2_node[0.0091]  arg1_node
none[0.7146]  arg1_node[0.0114]  arg2_node[0.2739]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9957]  arg1_node[0.0005]  arg2_node[0.0038]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0010]  arg2_node[0.0007]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.9971]  arg1_node[0.0017]  arg2_node[0.0012]  none
none[0.3774]  arg1_node[0.0003]  arg2_node[0.6224]  arg2_node
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9837]  arg1_node[0.0000]  arg2_node[0.0163]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9867]  arg1_node[0.0001]  arg2_node[0.0132]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
