none[0.0462]  arg1_node[0.9451]  arg2_node[0.0087]  arg1_node
none[0.9518]  arg1_node[0.0422]  arg2_node[0.0060]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0014]  none
none[0.9974]  arg1_node[0.0002]  arg2_node[0.0024]  none
none[0.0275]  arg1_node[0.0002]  arg2_node[0.9724]  arg2_node
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9177]  arg1_node[0.0001]  arg2_node[0.0823]  none
none[0.9872]  arg1_node[0.0125]  arg2_node[0.0003]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9872]  arg1_node[0.0125]  arg2_node[0.0003]  none
none[0.9872]  arg1_node[0.0125]  arg2_node[0.0003]  none
none[0.6187]  arg1_node[0.3803]  arg2_node[0.0010]  none
none[0.8425]  arg1_node[0.1569]  arg2_node[0.0006]  none
none[0.9512]  arg1_node[0.0447]  arg2_node[0.0041]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9867]  arg1_node[0.0123]  arg2_node[0.0010]  none
none[0.9878]  arg1_node[0.0119]  arg2_node[0.0003]  none
none[0.0841]  arg1_node[0.0010]  arg2_node[0.9149]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9473]  arg1_node[0.0000]  arg2_node[0.0526]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.1190]  arg1_node[0.8787]  arg2_node[0.0023]  arg1_node
none[0.9756]  arg1_node[0.0234]  arg2_node[0.0010]  none
none[0.9771]  arg1_node[0.0226]  arg2_node[0.0003]  none
none[0.0855]  arg1_node[0.0019]  arg2_node[0.9126]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9482]  arg1_node[0.0000]  arg2_node[0.0517]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9772]  arg1_node[0.0204]  arg2_node[0.0025]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.8441]  arg1_node[0.1388]  arg2_node[0.0171]  none
none[0.5642]  arg1_node[0.3981]  arg2_node[0.0377]  none
none[0.7331]  arg1_node[0.1387]  arg2_node[0.1282]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0028]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9871]  arg1_node[0.0075]  arg2_node[0.0053]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0028]  none
none[0.5680]  arg1_node[0.0047]  arg2_node[0.4273]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9769]  arg1_node[0.0003]  arg2_node[0.0228]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9817]  arg1_node[0.0037]  arg2_node[0.0145]  none
none[0.9883]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9883]  arg1_node[0.0000]  arg2_node[0.0116]  none
none[0.9883]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.0462]  arg1_node[0.9451]  arg2_node[0.0087]  arg1_node
none[0.6899]  arg1_node[0.0130]  arg2_node[0.2970]  none
none[0.9824]  arg1_node[0.0016]  arg2_node[0.0160]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9980]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9980]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9824]  arg1_node[0.0016]  arg2_node[0.0160]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.3505]  arg1_node[0.0003]  arg2_node[0.6492]  arg2_node
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9817]  arg1_node[0.0000]  arg2_node[0.0183]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.1190]  arg1_node[0.8787]  arg2_node[0.0023]  arg1_node
none[0.9756]  arg1_node[0.0234]  arg2_node[0.0010]  none
none[0.9771]  arg1_node[0.0226]  arg2_node[0.0003]  none
none[0.0855]  arg1_node[0.0019]  arg2_node[0.9126]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9482]  arg1_node[0.0000]  arg2_node[0.0517]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9772]  arg1_node[0.0204]  arg2_node[0.0025]  none
